Date,Volume,Close,reportedEPS,surprise,Value,Headline_score,RSI,InsiderFlow,sentiment,Volume(t-1),Volume(t-2),Volume(t-3),Volume(t-4),Volume(t-5),Volume(t-6),Volume(t-7),Volume(t-8),Close(t-1),Close(t-2),Close(t-3),Close(t-4),Close(t-5),Close(t-6),Close(t-7),Close(t-8),reportedEPS(t-1),reportedEPS(t-2),reportedEPS(t-3),reportedEPS(t-4),reportedEPS(t-5),reportedEPS(t-6),reportedEPS(t-7),reportedEPS(t-8),surprise(t-1),surprise(t-2),surprise(t-3),surprise(t-4),surprise(t-5),surprise(t-6),surprise(t-7),surprise(t-8),Value(t-1),Value(t-2),Value(t-3),Value(t-4),Value(t-5),Value(t-6),Value(t-7),Value(t-8),Headline_score(t-1),Headline_score(t-2),Headline_score(t-3),Headline_score(t-4),Headline_score(t-5),Headline_score(t-6),Headline_score(t-7),Headline_score(t-8),RSI(t-1),RSI(t-2),RSI(t-3),RSI(t-4),RSI(t-5),RSI(t-6),RSI(t-7),RSI(t-8),InsiderFlow(t-1),InsiderFlow(t-2),InsiderFlow(t-3),InsiderFlow(t-4),InsiderFlow(t-5),InsiderFlow(t-6),InsiderFlow(t-7),InsiderFlow(t-8),sentiment(t-1),sentiment(t-2),sentiment(t-3),sentiment(t-4),sentiment(t-5),sentiment(t-6),sentiment(t-7),sentiment(t-8),Close_Tmr
2022-09-22,86652500.0,-0.006375275430505534,1.2,0.8921996426782073,57.0,0.5736245086,46.085192205466626,-0.321994011575,-5.0,101696800.0,107689800.0,81474200.0,162278800.0,90481100.0,87965400.0,122656600.0,104956000.0,-0.020267547593656343,0.01566547880355862,0.025082829744660362,-0.010960095015153937,-0.018929926460288127,0.009555404785084098,-0.058679489598320256,0.03850787577512116,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,0.9073077503929287,0.9229163354935901,0.939049558815895,0.990861713798429,1.0093666244621256,1.0285416588306855,1.04842173129108,1.0690440343969512,53.5,51.0,52.5,44.125,51.5,53.5,60.5,51.5,0.325953274,0.19157709,-0.1421923144,-0.12193231555,-0.0018465780000000002,0.2236630015,0.49930042210000003,0.6558928222,44.74986429630445,49.57827791417393,44.04726154313039,35.12532558489738,34.57637433654476,31.572339274288595,33.29265912299893,44.002511702008334,-0.321994011575,-0.321994011575,-0.321994011575,-0.321994011575,-0.321994011575,-0.321994011575,-0.321994011575,-0.321994011575,-5.0,-2.0,-2.0,-1.0,2.0,3.0,2.0,0.0,-0.015123803428819249
2022-09-23,96029900.0,-0.015123803428819249,1.2,0.8775692439059958,44.625,0.8466695301,44.20252715894925,-0.321994011575,-7.0,86652500.0,101696800.0,107689800.0,81474200.0,162278800.0,90481100.0,87965400.0,122656600.0,-0.006375275430505534,-0.020267547593656343,0.01566547880355862,0.025082829744660362,-0.010960095015153937,-0.018929926460288127,0.009555404785084098,-0.058679489598320256,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,0.8921996426782073,0.9073077503929287,0.9229163354935901,0.939049558815895,0.990861713798429,1.0093666244621256,1.0285416588306855,1.04842173129108,57.0,53.5,51.0,52.5,44.125,51.5,53.5,60.5,0.5736245086,0.325953274,0.19157709,-0.1421923144,-0.12193231555,-0.0018465780000000002,0.2236630015,0.49930042210000003,46.085192205466626,44.74986429630445,49.57827791417393,44.04726154313039,35.12532558489738,34.57637433654476,31.572339274288595,33.29265912299893,-0.321994011575,-0.321994011575,-0.321994011575,-0.321994011575,-0.321994011575,-0.321994011575,-0.321994011575,-0.321994011575,-5.0,-5.0,-2.0,-2.0,-1.0,2.0,3.0,2.0,0.0022603066800244154
2022-09-26,93339400.0,0.0022603066800244154,1.2,0.836335595812787,56.0,-0.24877213720000002,45.36717346936124,-0.321994011575,-7.0,96029900.0,86652500.0,101696800.0,107689800.0,81474200.0,162278800.0,90481100.0,87965400.0,-0.015123803428819249,-0.006375275430505534,-0.020267547593656343,0.01566547880355862,0.025082829744660362,-0.010960095015153937,-0.018929926460288127,0.009555404785084098,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,0.8775692439059958,0.8921996426782073,0.9073077503929287,0.9229163354935901,0.939049558815895,0.990861713798429,1.0093666244621256,1.0285416588306855,44.625,57.0,53.5,51.0,52.5,44.125,51.5,53.5,0.8466695301,0.5736245086,0.325953274,0.19157709,-0.1421923144,-0.12193231555,-0.0018465780000000002,0.2236630015,44.20252715894925,46.085192205466626,44.74986429630445,49.57827791417393,44.04726154313039,35.12532558489738,34.57637433654476,31.572339274288595,-0.321994011575,-0.321994011575,-0.321994011575,-0.321994011575,-0.321994011575,-0.321994011575,-0.321994011575,-0.321994011575,-7.0,-5.0,-5.0,-2.0,-2.0,-1.0,2.0,3.0,0.0065661894541027
2022-09-27,84442700.0,0.0065661894541027,1.2,0.8234130785237342,50.5,0.00039433910000000004,44.768303138132005,-0.321994011575,-8.0,93339400.0,96029900.0,86652500.0,101696800.0,107689800.0,81474200.0,162278800.0,90481100.0,0.0022603066800244154,-0.015123803428819249,-0.006375275430505534,-0.020267547593656343,0.01566547880355862,0.025082829744660362,-0.010960095015153937,-0.018929926460288127,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,0.836335595812787,0.8775692439059958,0.8921996426782073,0.9073077503929287,0.9229163354935901,0.939049558815895,0.990861713798429,1.0093666244621256,56.0,44.625,57.0,53.5,51.0,52.5,44.125,51.5,-0.24877213720000002,0.8466695301,0.5736245086,0.325953274,0.19157709,-0.1421923144,-0.12193231555,-0.0018465780000000002,45.36717346936124,44.20252715894925,46.085192205466626,44.74986429630445,49.57827791417393,44.04726154313039,35.12532558489738,34.57637433654476,-0.321994011575,-0.321994011575,-0.321994011575,-0.321994011575,-0.321994011575,-0.321994011575,-0.321994011575,-0.321994011575,-7.0,-7.0,-5.0,-5.0,-2.0,-2.0,-1.0,2.0,-0.012651651057580926
2022-09-28,146691400.0,-0.012651651057580926,1.2,0.8108722840009542,61.0,0.1063905722,44.304705233201396,-0.321994011575,-8.0,84442700.0,93339400.0,96029900.0,86652500.0,101696800.0,107689800.0,81474200.0,162278800.0,0.0065661894541027,0.0022603066800244154,-0.015123803428819249,-0.006375275430505534,-0.020267547593656343,0.01566547880355862,0.025082829744660362,-0.010960095015153937,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,0.8234130785237342,0.836335595812787,0.8775692439059958,0.8921996426782073,0.9073077503929287,0.9229163354935901,0.939049558815895,0.990861713798429,50.5,56.0,44.625,57.0,53.5,51.0,52.5,44.125,0.00039433910000000004,-0.24877213720000002,0.8466695301,0.5736245086,0.325953274,0.19157709,-0.1421923144,-0.12193231555,44.768303138132005,45.36717346936124,44.20252715894925,46.085192205466626,44.74986429630445,49.57827791417393,44.04726154313039,35.12532558489738,-0.321994011575,-0.321994011575,-0.321994011575,-0.321994011575,-0.321994011575,-0.321994011575,-0.321994011575,-0.321994011575,-8.0,-7.0,-7.0,-5.0,-5.0,-2.0,-2.0,-1.0,-0.04911892551551422
2022-09-29,128138200.0,-0.04911892551551422,1.2,0.7986970643094168,65.5,-0.3944608884,33.45921532567124,-0.321994011575,-9.0,146691400.0,84442700.0,93339400.0,96029900.0,86652500.0,101696800.0,107689800.0,81474200.0,-0.012651651057580926,0.0065661894541027,0.0022603066800244154,-0.015123803428819249,-0.006375275430505534,-0.020267547593656343,0.01566547880355862,0.025082829744660362,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,0.8108722840009542,0.8234130785237342,0.836335595812787,0.8775692439059958,0.8921996426782073,0.9073077503929287,0.9229163354935901,0.939049558815895,61.0,50.5,56.0,44.625,57.0,53.5,51.0,52.5,0.1063905722,0.00039433910000000004,-0.24877213720000002,0.8466695301,0.5736245086,0.325953274,0.19157709,-0.1421923144,44.304705233201396,44.768303138132005,45.36717346936124,44.20252715894925,46.085192205466626,44.74986429630445,49.57827791417393,44.04726154313039,-0.321994011575,-0.321994011575,-0.321994011575,-0.321994011575,-0.321994011575,-0.321994011575,-0.321994011575,-0.321994011575,-8.0,-8.0,-7.0,-7.0,-5.0,-5.0,-2.0,-2.0,-0.03003942256032388
2022-09-30,124925300.0,-0.03003942256032388,1.2,0.7868721383744409,44.125,0.318953237675,20.818864569504143,-0.321994011575,-6.0,128138200.0,146691400.0,84442700.0,93339400.0,96029900.0,86652500.0,101696800.0,107689800.0,-0.04911892551551422,-0.012651651057580926,0.0065661894541027,0.0022603066800244154,-0.015123803428819249,-0.006375275430505534,-0.020267547593656343,0.01566547880355862,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,0.7986970643094168,0.8108722840009542,0.8234130785237342,0.836335595812787,0.8775692439059958,0.8921996426782073,0.9073077503929287,0.9229163354935901,65.5,61.0,50.5,56.0,44.625,57.0,53.5,51.0,-0.3944608884,0.1063905722,0.00039433910000000004,-0.24877213720000002,0.8466695301,0.5736245086,0.325953274,0.19157709,33.45921532567124,44.304705233201396,44.768303138132005,45.36717346936124,44.20252715894925,46.085192205466626,44.74986429630445,49.57827791417393,-0.321994011575,-0.321994011575,-0.321994011575,-0.321994011575,-0.321994011575,-0.321994011575,-0.321994011575,-0.321994011575,-9.0,-8.0,-8.0,-7.0,-7.0,-5.0,-5.0,-2.0,0.030752601635715138
2022-10-03,114311700.0,0.030752601635715138,1.2,0.7533581867487511,53.0,0.0002424368,34.969647743591054,-0.12069357779166667,-4.0,124925300.0,128138200.0,146691400.0,84442700.0,93339400.0,96029900.0,86652500.0,101696800.0,-0.03003942256032388,-0.04911892551551422,-0.012651651057580926,0.0065661894541027,0.0022603066800244154,-0.015123803428819249,-0.006375275430505534,-0.020267547593656343,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,0.7868721383744409,0.7986970643094168,0.8108722840009542,0.8234130785237342,0.836335595812787,0.8775692439059958,0.8921996426782073,0.9073077503929287,44.125,65.5,61.0,50.5,56.0,44.625,57.0,53.5,0.318953237675,-0.3944608884,0.1063905722,0.00039433910000000004,-0.24877213720000002,0.8466695301,0.5736245086,0.325953274,20.818864569504143,33.45921532567124,44.304705233201396,44.768303138132005,45.36717346936124,44.20252715894925,46.085192205466626,44.74986429630445,-0.321994011575,-0.321994011575,-0.321994011575,-0.321994011575,-0.321994011575,-0.321994011575,-0.321994011575,-0.321994011575,-6.0,-9.0,-8.0,-8.0,-7.0,-7.0,-5.0,-5.0,0.025623058640791285
2022-10-04,87830100.0,0.025623058640791285,1.2,0.7427971164784575,56.0,0.1572936363,38.50761202366055,-0.12069357779166667,-4.0,114311700.0,124925300.0,128138200.0,146691400.0,84442700.0,93339400.0,96029900.0,86652500.0,0.030752601635715138,-0.03003942256032388,-0.04911892551551422,-0.012651651057580926,0.0065661894541027,0.0022603066800244154,-0.015123803428819249,-0.006375275430505534,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,0.7533581867487511,0.7868721383744409,0.7986970643094168,0.8108722840009542,0.8234130785237342,0.836335595812787,0.8775692439059958,0.8921996426782073,53.0,44.125,65.5,61.0,50.5,56.0,44.625,57.0,0.0002424368,0.318953237675,-0.3944608884,0.1063905722,0.00039433910000000004,-0.24877213720000002,0.8466695301,0.5736245086,34.969647743591054,20.818864569504143,33.45921532567124,44.304705233201396,44.768303138132005,45.36717346936124,44.20252715894925,46.085192205466626,-0.12069357779166667,-0.321994011575,-0.321994011575,-0.321994011575,-0.321994011575,-0.321994011575,-0.321994011575,-0.321994011575,-4.0,-6.0,-9.0,-8.0,-8.0,-7.0,-7.0,-5.0,0.0020532985630061784
2022-10-05,79471000.0,0.0020532985630061784,1.2,0.732521142546738,53.0,-0.1255239294,42.025101033631984,-0.12069357779166667,-2.0,87830100.0,114311700.0,124925300.0,128138200.0,146691400.0,84442700.0,93339400.0,96029900.0,0.025623058640791285,0.030752601635715138,-0.03003942256032388,-0.04911892551551422,-0.012651651057580926,0.0065661894541027,0.0022603066800244154,-0.015123803428819249,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,0.7427971164784575,0.7533581867487511,0.7868721383744409,0.7986970643094168,0.8108722840009542,0.8234130785237342,0.836335595812787,0.8775692439059958,56.0,53.0,44.125,65.5,61.0,50.5,56.0,44.625,0.1572936363,0.0002424368,0.318953237675,-0.3944608884,0.1063905722,0.00039433910000000004,-0.24877213720000002,0.8466695301,38.50761202366055,34.969647743591054,20.818864569504143,33.45921532567124,44.304705233201396,44.768303138132005,45.36717346936124,44.20252715894925,-0.12069357779166667,-0.12069357779166667,-0.321994011575,-0.321994011575,-0.321994011575,-0.321994011575,-0.321994011575,-0.321994011575,-4.0,-4.0,-6.0,-9.0,-8.0,-8.0,-7.0,-7.0,-0.006625576504052821
2022-10-06,68402200.0,-0.006625576504052821,1.2,0.7225191566706709,50.5,0.2222499506,42.8260215466316,-0.12069357779166667,-2.0,79471000.0,87830100.0,114311700.0,124925300.0,128138200.0,146691400.0,84442700.0,93339400.0,0.0020532985630061784,0.025623058640791285,0.030752601635715138,-0.03003942256032388,-0.04911892551551422,-0.012651651057580926,0.0065661894541027,0.0022603066800244154,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,0.732521142546738,0.7427971164784575,0.7533581867487511,0.7868721383744409,0.7986970643094168,0.8108722840009542,0.8234130785237342,0.836335595812787,53.0,56.0,53.0,44.125,65.5,61.0,50.5,56.0,-0.1255239294,0.1572936363,0.0002424368,0.318953237675,-0.3944608884,0.1063905722,0.00039433910000000004,-0.24877213720000002,42.025101033631984,38.50761202366055,34.969647743591054,20.818864569504143,33.45921532567124,44.304705233201396,44.768303138132005,45.36717346936124,-0.12069357779166667,-0.12069357779166667,-0.12069357779166667,-0.321994011575,-0.321994011575,-0.321994011575,-0.321994011575,-0.321994011575,-2.0,-4.0,-4.0,-6.0,-9.0,-8.0,-8.0,-7.0,-0.03671865674125885
2022-10-07,85925600.0,-0.03671865674125885,1.2,0.7127806048880115,46.875,-0.16519083577500002,31.20921648339963,-0.12069357779166667,-1.0,68402200.0,79471000.0,87830100.0,114311700.0,124925300.0,128138200.0,146691400.0,84442700.0,-0.006625576504052821,0.0020532985630061784,0.025623058640791285,0.030752601635715138,-0.03003942256032388,-0.04911892551551422,-0.012651651057580926,0.0065661894541027,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,0.7225191566706709,0.732521142546738,0.7427971164784575,0.7533581867487511,0.7868721383744409,0.7986970643094168,0.8108722840009542,0.8234130785237342,50.5,53.0,56.0,53.0,44.125,65.5,61.0,50.5,0.2222499506,-0.1255239294,0.1572936363,0.0002424368,0.318953237675,-0.3944608884,0.1063905722,0.00039433910000000004,42.8260215466316,42.025101033631984,38.50761202366055,34.969647743591054,20.818864569504143,33.45921532567124,44.304705233201396,44.768303138132005,-0.12069357779166667,-0.12069357779166667,-0.12069357779166667,-0.12069357779166667,-0.321994011575,-0.321994011575,-0.321994011575,-0.321994011575,-2.0,-2.0,-4.0,-4.0,-6.0,-9.0,-8.0,-8.0,0.0023555914202535444
2022-10-10,74899000.0,0.0023555914202535444,1.2,0.6850476497663848,51.0,0.15361754290000001,27.237576486845143,-0.12069357779166667,-4.0,85925600.0,68402200.0,79471000.0,87830100.0,114311700.0,124925300.0,128138200.0,146691400.0,-0.03671865674125885,-0.006625576504052821,0.0020532985630061784,0.025623058640791285,0.030752601635715138,-0.03003942256032388,-0.04911892551551422,-0.012651651057580926,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,0.7127806048880115,0.7225191566706709,0.732521142546738,0.7427971164784575,0.7533581867487511,0.7868721383744409,0.7986970643094168,0.8108722840009542,46.875,50.5,53.0,56.0,53.0,44.125,65.5,61.0,-0.16519083577500002,0.2222499506,-0.1255239294,0.1572936363,0.0002424368,0.318953237675,-0.3944608884,0.1063905722,31.20921648339963,42.8260215466316,42.025101033631984,38.50761202366055,34.969647743591054,20.818864569504143,33.45921532567124,44.304705233201396,-0.12069357779166667,-0.12069357779166667,-0.12069357779166667,-0.12069357779166667,-0.12069357779166667,-0.321994011575,-0.321994011575,-0.321994011575,-1.0,-2.0,-2.0,-4.0,-4.0,-6.0,-9.0,-8.0,-0.010255026784320997
2022-10-11,77033700.0,-0.010255026784320997,1.2,0.676267268797,47.5,-0.150524283,28.612865709556175,-0.12069357779166667,-6.0,74899000.0,85925600.0,68402200.0,79471000.0,87830100.0,114311700.0,124925300.0,128138200.0,0.0023555914202535444,-0.03671865674125885,-0.006625576504052821,0.0020532985630061784,0.025623058640791285,0.030752601635715138,-0.03003942256032388,-0.04911892551551422,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,0.6850476497663848,0.7127806048880115,0.7225191566706709,0.732521142546738,0.7427971164784575,0.7533581867487511,0.7868721383744409,0.7986970643094168,51.0,46.875,50.5,53.0,56.0,53.0,44.125,65.5,0.15361754290000001,-0.16519083577500002,0.2222499506,-0.1255239294,0.1572936363,0.0002424368,0.318953237675,-0.3944608884,27.237576486845143,31.20921648339963,42.8260215466316,42.025101033631984,38.50761202366055,34.969647743591054,20.818864569504143,33.45921532567124,-0.12069357779166667,-0.12069357779166667,-0.12069357779166667,-0.12069357779166667,-0.12069357779166667,-0.12069357779166667,-0.321994011575,-0.321994011575,-4.0,-1.0,-2.0,-2.0,-4.0,-4.0,-6.0,-9.0,-0.004604903783080649
2022-10-12,70433700.0,-0.004604903783080649,1.2,0.6677047838892539,47.5,0.23671271100000002,28.89800310495272,-0.12069357779166667,-8.0,77033700.0,74899000.0,85925600.0,68402200.0,79471000.0,87830100.0,114311700.0,124925300.0,-0.010255026784320997,0.0023555914202535444,-0.03671865674125885,-0.006625576504052821,0.0020532985630061784,0.025623058640791285,0.030752601635715138,-0.03003942256032388,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,0.676267268797,0.6850476497663848,0.7127806048880115,0.7225191566706709,0.732521142546738,0.7427971164784575,0.7533581867487511,0.7868721383744409,47.5,51.0,46.875,50.5,53.0,56.0,53.0,44.125,-0.150524283,0.15361754290000001,-0.16519083577500002,0.2222499506,-0.1255239294,0.1572936363,0.0002424368,0.318953237675,28.612865709556175,27.237576486845143,31.20921648339963,42.8260215466316,42.025101033631984,38.50761202366055,34.969647743591054,20.818864569504143,-0.12069357779166667,-0.12069357779166667,-0.12069357779166667,-0.12069357779166667,-0.12069357779166667,-0.12069357779166667,-0.12069357779166667,-0.321994011575,-6.0,-4.0,-1.0,-2.0,-2.0,-4.0,-4.0,-6.0,0.03361281415489614
2022-10-13,113224000.0,0.03361281415489614,1.2,0.659352345224271,48.5,-0.3938708717,39.797040436063696,-0.12069357779166667,-7.0,70433700.0,77033700.0,74899000.0,85925600.0,68402200.0,79471000.0,87830100.0,114311700.0,-0.004604903783080649,-0.010255026784320997,0.0023555914202535444,-0.03671865674125885,-0.006625576504052821,0.0020532985630061784,0.025623058640791285,0.030752601635715138,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,0.6677047838892539,0.676267268797,0.6850476497663848,0.7127806048880115,0.7225191566706709,0.732521142546738,0.7427971164784575,0.7533581867487511,47.5,47.5,51.0,46.875,50.5,53.0,56.0,53.0,0.23671271100000002,-0.150524283,0.15361754290000001,-0.16519083577500002,0.2222499506,-0.1255239294,0.1572936363,0.0002424368,28.89800310495272,28.612865709556175,27.237576486845143,31.20921648339963,42.8260215466316,42.025101033631984,38.50761202366055,34.969647743591054,-0.12069357779166667,-0.12069357779166667,-0.12069357779166667,-0.12069357779166667,-0.12069357779166667,-0.12069357779166667,-0.12069357779166667,-0.12069357779166667,-8.0,-6.0,-4.0,-1.0,-2.0,-2.0,-4.0,-4.0,-0.032239992408246265
2022-10-14,88598000.0,-0.032239992408246265,1.2,0.6512024675237243,39.375,-0.06344083639999999,34.79005568790549,-0.12069357779166667,-5.0,113224000.0,70433700.0,77033700.0,74899000.0,85925600.0,68402200.0,79471000.0,87830100.0,0.03361281415489614,-0.004604903783080649,-0.010255026784320997,0.0023555914202535444,-0.03671865674125885,-0.006625576504052821,0.0020532985630061784,0.025623058640791285,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,0.659352345224271,0.6677047838892539,0.676267268797,0.6850476497663848,0.7127806048880115,0.7225191566706709,0.732521142546738,0.7427971164784575,48.5,47.5,47.5,51.0,46.875,50.5,53.0,56.0,-0.3938708717,0.23671271100000002,-0.150524283,0.15361754290000001,-0.16519083577500002,0.2222499506,-0.1255239294,0.1572936363,39.797040436063696,28.89800310495272,28.612865709556175,27.237576486845143,31.20921648339963,42.8260215466316,42.025101033631984,38.50761202366055,-0.12069357779166667,-0.12069357779166667,-0.12069357779166667,-0.12069357779166667,-0.12069357779166667,-0.12069357779166667,-0.12069357779166667,-0.12069357779166667,-7.0,-8.0,-6.0,-4.0,-1.0,-2.0,-2.0,-4.0,0.02912275887354676
2022-10-17,85250900.0,0.02912275887354676,1.2,0.6278983958866509,46.5,0.3996755778,39.31918054214273,-0.059087240400000005,-7.0,88598000.0,113224000.0,70433700.0,77033700.0,74899000.0,85925600.0,68402200.0,79471000.0,-0.032239992408246265,0.03361281415489614,-0.004604903783080649,-0.010255026784320997,0.0023555914202535444,-0.03671865674125885,-0.006625576504052821,0.0020532985630061784,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,0.6512024675237243,0.659352345224271,0.6677047838892539,0.676267268797,0.6850476497663848,0.7127806048880115,0.7225191566706709,0.732521142546738,39.375,48.5,47.5,47.5,51.0,46.875,50.5,53.0,-0.06344083639999999,-0.3938708717,0.23671271100000002,-0.150524283,0.15361754290000001,-0.16519083577500002,0.2222499506,-0.1255239294,34.79005568790549,39.797040436063696,28.89800310495272,28.612865709556175,27.237576486845143,31.20921648339963,42.8260215466316,42.025101033631984,-0.12069357779166667,-0.12069357779166667,-0.12069357779166667,-0.12069357779166667,-0.12069357779166667,-0.12069357779166667,-0.12069357779166667,-0.12069357779166667,-5.0,-7.0,-8.0,-6.0,-4.0,-1.0,-2.0,-2.0,0.009409414286365658
2022-10-18,99136600.0,0.009409414286365658,1.2,0.6204905124783895,51.5,-0.2870930077,42.949777969711,-0.059087240400000005,-5.0,85250900.0,88598000.0,113224000.0,70433700.0,77033700.0,74899000.0,85925600.0,68402200.0,0.02912275887354676,-0.032239992408246265,0.03361281415489614,-0.004604903783080649,-0.010255026784320997,0.0023555914202535444,-0.03671865674125885,-0.006625576504052821,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,0.6278983958866509,0.6512024675237243,0.659352345224271,0.6677047838892539,0.676267268797,0.6850476497663848,0.7127806048880115,0.7225191566706709,46.5,39.375,48.5,47.5,47.5,51.0,46.875,50.5,0.3996755778,-0.06344083639999999,-0.3938708717,0.23671271100000002,-0.150524283,0.15361754290000001,-0.16519083577500002,0.2222499506,39.31918054214273,34.79005568790549,39.797040436063696,28.89800310495272,28.612865709556175,27.237576486845143,31.20921648339963,42.8260215466316,-0.059087240400000005,-0.12069357779166667,-0.12069357779166667,-0.12069357779166667,-0.12069357779166667,-0.12069357779166667,-0.12069357779166667,-0.12069357779166667,-7.0,-5.0,-7.0,-8.0,-6.0,-4.0,-1.0,-2.0,0.0007651697626784859
2022-10-19,61758300.0,0.0007651697626784859,1.2,0.6132525613474082,50.0,-0.544566298,51.91986066892324,-0.059087240400000005,-4.0,99136600.0,85250900.0,88598000.0,113224000.0,70433700.0,77033700.0,74899000.0,85925600.0,0.009409414286365658,0.02912275887354676,-0.032239992408246265,0.03361281415489614,-0.004604903783080649,-0.010255026784320997,0.0023555914202535444,-0.03671865674125885,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,0.6204905124783895,0.6278983958866509,0.6512024675237243,0.659352345224271,0.6677047838892539,0.676267268797,0.6850476497663848,0.7127806048880115,51.5,46.5,39.375,48.5,47.5,47.5,51.0,46.875,-0.2870930077,0.3996755778,-0.06344083639999999,-0.3938708717,0.23671271100000002,-0.150524283,0.15361754290000001,-0.16519083577500002,42.949777969711,39.31918054214273,34.79005568790549,39.797040436063696,28.89800310495272,28.612865709556175,27.237576486845143,31.20921648339963,-0.059087240400000005,-0.059087240400000005,-0.12069357779166667,-0.12069357779166667,-0.12069357779166667,-0.12069357779166667,-0.12069357779166667,-0.12069357779166667,-5.0,-7.0,-5.0,-7.0,-8.0,-6.0,-4.0,-1.0,-0.003267036603656903
2022-10-20,64522000.0,-0.003267036603656903,1.2,0.6061788586831962,44.0,0.5364233551,58.07659950955275,-0.059087240400000005,-2.0,61758300.0,99136600.0,85250900.0,88598000.0,113224000.0,70433700.0,77033700.0,74899000.0,0.0007651697626784859,0.009409414286365658,0.02912275887354676,-0.032239992408246265,0.03361281415489614,-0.004604903783080649,-0.010255026784320997,0.0023555914202535444,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,0.6132525613474082,0.6204905124783895,0.6278983958866509,0.6512024675237243,0.659352345224271,0.6677047838892539,0.676267268797,0.6850476497663848,50.0,51.5,46.5,39.375,48.5,47.5,47.5,51.0,-0.544566298,-0.2870930077,0.3996755778,-0.06344083639999999,-0.3938708717,0.23671271100000002,-0.150524283,0.15361754290000001,51.91986066892324,42.949777969711,39.31918054214273,34.79005568790549,39.797040436063696,28.89800310495272,28.612865709556175,27.237576486845143,-0.059087240400000005,-0.059087240400000005,-0.059087240400000005,-0.12069357779166667,-0.12069357779166667,-0.12069357779166667,-0.12069357779166667,-0.12069357779166667,-4.0,-5.0,-7.0,-5.0,-7.0,-8.0,-6.0,-4.0,0.027059166831818082
2022-10-21,86548600.0,0.027059166831818082,1.2,0.5992639669185691,36.375,-0.269681523475,57.58820305580599,-0.059087240400000005,-2.0,64522000.0,61758300.0,99136600.0,85250900.0,88598000.0,113224000.0,70433700.0,77033700.0,-0.003267036603656903,0.0007651697626784859,0.009409414286365658,0.02912275887354676,-0.032239992408246265,0.03361281415489614,-0.004604903783080649,-0.010255026784320997,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,0.6061788586831962,0.6132525613474082,0.6204905124783895,0.6278983958866509,0.6512024675237243,0.659352345224271,0.6677047838892539,0.676267268797,44.0,50.0,51.5,46.5,39.375,48.5,47.5,47.5,0.5364233551,-0.544566298,-0.2870930077,0.3996755778,-0.06344083639999999,-0.3938708717,0.23671271100000002,-0.150524283,58.07659950955275,51.91986066892324,42.949777969711,39.31918054214273,34.79005568790549,39.797040436063696,28.89800310495272,28.612865709556175,-0.059087240400000005,-0.059087240400000005,-0.059087240400000005,-0.059087240400000005,-0.12069357779166667,-0.12069357779166667,-0.12069357779166667,-0.12069357779166667,-2.0,-4.0,-5.0,-7.0,-5.0,-7.0,-8.0,-6.0,0.014802645121411828
2022-10-24,75981900.0,0.014802645121411828,1.2,0.5794212087616017,47.0,0.0770158351,55.529891683084465,-0.059087240400000005,-1.0,86548600.0,64522000.0,61758300.0,99136600.0,85250900.0,88598000.0,113224000.0,70433700.0,0.027059166831818082,-0.003267036603656903,0.0007651697626784859,0.009409414286365658,0.02912275887354676,-0.032239992408246265,0.03361281415489614,-0.004604903783080649,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,0.5992639669185691,0.6061788586831962,0.6132525613474082,0.6204905124783895,0.6278983958866509,0.6512024675237243,0.659352345224271,0.6677047838892539,36.375,44.0,50.0,51.5,46.5,39.375,48.5,47.5,-0.269681523475,0.5364233551,-0.544566298,-0.2870930077,0.3996755778,-0.06344083639999999,-0.3938708717,0.23671271100000002,57.58820305580599,58.07659950955275,51.91986066892324,42.949777969711,39.31918054214273,34.79005568790549,39.797040436063696,28.89800310495272,-0.059087240400000005,-0.059087240400000005,-0.059087240400000005,-0.059087240400000005,-0.059087240400000005,-0.12069357779166667,-0.12069357779166667,-0.12069357779166667,-2.0,-2.0,-4.0,-5.0,-7.0,-5.0,-7.0,-8.0,0.01933746030711969
